9,62484
2010,62934
4013,62959
6016,62976
8019,62859
10022,62982
12025,62987
14026,62944
16026,62908
18028,62993
20029,62936
22031,62906
24031,62915
26034,62918
28037,62926
30037,62838
32039,62883
34040,63023
36043,62970
38046,62952
40048,63077
42050,62980
44053,62927
46057,62925
48060,63051
50063,62929
52064,62880
54067,62927
56068,62985
58072,63011
60075,63025
62077,62926
64080,62973
66082,62846
68085,62924
70088,62904
72090,62999
74092,62906
76118,62950
78118,62974
80143,62854
82147,62934
84150,62908
86153,62933
88153,62902
90157,62880
92158,62870
94160,62898
96161,62987
98161,62903
100162,62842
102165,62934
104168,62960
106172,62985
108175,62954
110178,62954
112182,63046
114186,62955
116308,62635
118312,62954
120316,62885
122368,62762
124371,62907
126373,62960
128373,62959
130376,62922
132380,62914
134383,17094
136383,3839
138383,3471
140386,3454
142386,3447
144390,3409
146391,3413
148391,3436
150394,3426
152394,3441
154395,3432
156399,3436
158400,3442
160401,3403
162404,3431
164408,3423
166409,3411
168412,3436
170413,3414
172415,3405
174418,3428
176421,3406
178423,3428
180424,3412
182428,3425
184430,3414
186432,3432
188433,3422
190433,3411
192436,3407
194436,3428
196437,3403
198440,3380
200440,3408
202441,3432
204444,3432
206444,3419
208445,3416
210447,3396
212448,3436
214450,3406
216451,3405
218453,3391
220457,3428
222461,3412
224463,3408
226465,3409
228466,3417
230469,3442
232470,3430
234471,3428
236474,3391
238474,3411
240474,3423
242476,3401
244479,3416
246481,3399
248482,3429
250485,3447
252486,3425
254488,3388
256489,3426
258493,3443
260497,3417
262497,3392
264497,3381
266498,3387
268501,3395
270502,3438
272504,3423
274508,3414
276512,3409
278512,3419
280513,3403
282514,3419
284515,3407
286516,3411
288518,3397
290519,3427
292520,62934
294520,62946
296521,62982
298524,62840
300524,62914
302526,63157
304529,62896
306529,62968
308531,63087
310537,62555
312539,62980
314539,62946
316540,63002
318540,62932
320543,62966
322545,62980
324546,62896
326546,62910
328549,62848
330553,63023
332553,62970
334554,63018
336555,62923
338556,62944
340558,63029
342561,62994
344564,62576
346564,63032
348566,62601
350567,63010
352571,63000
354572,63023
356575,62918
358575,62982
360578,62931
362580,62918
364583,63004
366586,62978
368589,62938
370590,62884
372592,62851
374593,62946
376596,62949
378600,62982
380601,62959
382602,62940
384605,62886
386605,62987
388608,62930
390609,62867
392609,62936
394610,62916
396613,62918
398614,62944
400616,62758
402619,62918
404622,62963
406625,62928
408628,62705
410630,62930
412634,63025
414636,62946
416636,62894
418636,62943
420639,63021
422641,62947
424644,62928
426646,62990
428646,62896
430649,62883
432652,62920
434654,62993
436657,62890
438661,62904
440662,62914
442662,62939
444666,63031
446666,63296
448669,63037
450670,6599
452672,3590
454675,3456
456676,3441
458677,3441
460679,3457
462679,3414
464680,3399
466682,3441
468682,3432
470683,3422
472685,3434
474687,3429
476688,3419
478691,3408
480691,3436
482693,3417
484693,3422
486695,3413
488696,3423
490697,3423
492697,3411
494697,3411
496699,3438
498703,3407
500703,3407
502706,3434
504708,3379
506710,3393
508713,3391
510714,3410
512714,3436
514717,3438
516721,3389
518724,3436
520727,3415
522727,3422
524728,3425
526728,3413
528729,3415
530733,3440
532736,3444
534739,3409
536739,3409
538741,3385
540744,3401
542747,3413
544749,3396
546751,3396
548751,3460
550754,3417
552756,3425
554757,3395
556757,3377
558761,3409
560764,3401
562768,3415
564769,3396
566769,3403
568772,3393
570772,3415
572772,3417
574772,3423
576774,3416
578775,3382
580778,3391
582781,3450
584782,3416
586783,3377
588786,3403
590790,3417
592791,49307
594792,62938
596793,62866
598794,62890
600795,62940
602798,63002
604800,62952
606800,62923
608800,62905
610802,62976
612802,62966
614803,63137
616806,62754
618807,62822
620808,62970
622808,62916
624809,62924
626812,62972
628814,62818
630815,62989
632817,62907
634819,62918
636822,62954
638826,62918
640826,63061
642829,62887
644832,62927
646832,63002
648832,62806
650833,63012
652835,62898
654835,62921
656835,62931
658835,63003
660837,62916
662838,62947
664841,62884
666843,62927
668857,63339
670859,62908
672862,63041
674865,62974
676869,63014
678872,62913
680874,62929
682874,62999
684878,62914
686880,62882
688880,62931
690880,63073
692881,62873
694881,62998
696881,62947
698881,62926
700885,62907
702889,63502
704890,62962
706891,62902
708894,62930
710894,62984
712897,62923
714897,62898
716900,62972
718903,63085
720904,62894
722904,62936
724907,62998
726908,62987
728908,62898
730911,62912
732914,62962
734916,62955
736916,16515
738916,3807
740916,3484
742918,3444
744921,3442
746924,3417
748924,3460
750924,3450
752927,3421
754930,3412
756930,3444
758933,3405
760937,3425
762938,3411
764939,3420
766939,3391
768939,3419
770942,3425
772945,3432
774948,3409
776951,3403
778951,3442
780952,3426
782954,3430
784956,3403
