10,3409
2011,3389
4012,3409
6012,3427
8016,3444
10020,3409
12021,3386
14022,3428
16023,3395
18025,3400
20025,3441
22025,3394
24025,3407
26025,3420
28028,3403
30030,3395
32033,3405
34037,60559
36039,62958
38042,62971
40042,63042
42045,63044
44045,63021
46046,63333
48049,63015
50052,63021
52054,63035
54055,63071
56055,62969
58056,62730
60059,62995
62062,62971
64065,63055
66065,62962
68069,63208
70071,62988
72074,63024
74076,63079
76076,62190
78079,63006
80081,63064
82081,63014
84084,63052
86087,62998
88090,63006
90090,63002
92092,63147
94134,62893
96135,63034
98135,63000
100136,63003
102139,62992
104141,62966
106142,62984
108144,63012
110146,63007
112146,62950
114148,62954
116148,63091
118149,62796
120152,63272
122155,63016
124157,62956
126158,63199
128160,63023
130160,62993
132161,62944
134161,62950
136161,63017
138165,63045
140167,62924
142169,62947
144172,63067
146172,62990
148172,62921
150173,63051
152176,63063
154176,63078
156178,62980
158178,62822
160181,63067
162184,62994
164186,62972
166212,62886
168214,62914
170216,62974
172217,62973
174219,62916
176219,62934
178220,62829
180223,63018
182223,63006
184224,63004
186224,63111
188224,62962
190227,63091
192227,63045
194230,62913
196232,62653
198232,63083
200232,63209
202234,62975
204236,62911
206237,62990
208239,63014
210239,62912
212240,62981
214240,63027
216243,62960
218245,63027
220245,63052
222248,63122
224251,62860
226386,62694
228389,63048
230393,63036
232396,62968
234397,63025
236397,63128
238401,63035
240401,63069
242402,62974
244406,63025
246409,62982
248411,62989
250411,63036
252411,63029
254414,63002
256417,62834
258420,63063
260420,63032
262422,62990
264422,63033
266422,63006
268425,63095
270426,62918
272429,63031
274431,63062
276433,62960
278435,62942
280436,63043
282439,62922
284439,63015
286440,63025
288440,63020
290442,62990
292442,63103
294443,62968
296445,63105
298449,62844
300451,62917
302453,63196
304454,62976
306456,62935
308456,62875
310459,63022
312460,63037
314463,62980
316466,63003
318470,62942
320472,63099
322475,63002
324479,63016
326479,62988
328481,62982
330484,62990
332485,62947
334485,62972
336488,63002
338489,63015
340492,63000
342495,63044
344498,63018
346500,62958
348503,62952
350504,63081
352507,62988
354507,63057
356509,63128
358510,62986
360511,62886
362514,63006
364518,62904
366519,63023
368523,63017
370525,63031
372529,63057
374531,63131
376532,62968
378535,62952
380537,63029
382537,62967
384540,62999
386542,63032
388542,63029
390544,62988
392545,63041
394548,62922
396548,63011
398549,63023
400550,62946
402550,63082
404552,63031
406553,62991
408555,63184
410556,62984
412558,62997
414560,63062
416560,63012
418563,62992
420566,62958
422568,63016
424570,63010
426570,63008
428572,63055
430575,62965
432577,63208
434580,63008
436580,63034
438584,63014
440586,63057
442588,63035
444588,63432
446590,62986
448591,63027
450594,62919
452598,62872
454599,62989
456602,63050
458602,62982
460602,62970
462602,63006
464603,63004
466604,62954
468606,62935
470608,63018
472613,62874
474614,63097
476614,63033
478615,62957
480615,63003
482617,62998
484619,63120
486623,62948
488625,62990
490627,63003
492630,62962
494632,63099
496633,62958
498636,63027
500639,62958
502643,62968
504644,63029
506646,62938
508646,62980
510649,63037
512652,62974
514652,63079
516655,63016
518658,62950
520660,62998
522660,62906
524664,62984
526667,62463
528670,62525
537952,62608
539953,62728
541957,62674
543958,62633
545958,62826
547960,62635
549960,62728
551960,62657
553962,62613
555964,62782
557966,62803
559968,62587
561971,62684
563975,62622
565979,62370
567982,62904
569983,62629
571987,62703
573991,62832
575994,62682
577994,62702
579995,62768
581995,62535
583997,62650
585997,62664
587999,62629
590000,62641
592000,62617
594001,62673
596003,62926
598006,62609
600045,62517
602049,62599
604053,62631
606053,62728
608053,62659
610055,62692
612059,62830
614059,62712
616063,62702
618064,62552
620067,62645
622067,62877
624071,62976
626073,62655
628074,62671
630076,62738
632078,62667
634080,62663
636081,62583
638083,62682
640085,62671
642085,62710
644085,62766
646088,62436
648088,62750
650088,62687
652091,62612
654093,62752
656096,62710
658099,62716
660102,62645
662103,62599
664106,62647
666109,62714
668110,62767
670112,62667
672112,62673
674112,62626
676112,62822
692879,62745
694880,62759
696881,62874
707577,62755
709578,62587
711580,62617
713582,62659
715584,62812
724126,62529
726127,62936
728130,63094
730130,62991
732130,63056
734130,62951
736134,63016
738136,62966
740138,63015
742141,63002
744144,62938
746147,62864
748148,62938
750152,63031
752154,62920
754156,62970
756158,62959
758158,63176
760162,63045
762166,63035
764166,63005
766169,63067
768171,63031
770174,62941
772174,63059
774177,62932
776178,62902
778179,62963
780182,63061
782183,62976
784183,63053
786258,62756
788260,63068
790264,63025
792267,62928
794268,63030
796270,62943
798271,62996
800272,62625
802274,62882
804274,63038
806277,62986
808280,62875
810284,63014
812286,62952
814286,63006
816289,63047
818290,62961
820291,63025
822294,63067
824297,63024
826297,63023
828297,63039
830298,62978
832300,63031
834300,62934
836301,62952
838301,63024
840301,63064
842303,62872
844303,63004
846304,63017
848304,62980
850304,63020
852305,62950
854305,62983
856306,63073
858307,62965
860310,62990
862312,63024
864313,62975
866314,62954
868314,63051
870316,62984
872319,63105
874320,62888
876323,63012
878326,63023
880326,62956
882329,63036
884332,62928
886333,63133
888333,63010
890334,62928
892335,63020
894338,63049
896338,62978
898339,63103
900340,62923
902340,62987
904343,62960
906346,62978
908348,63018
910349,62887
912352,63048
914355,63023
916358,62934
918360,63027
920362,63007
922366,62959
924367,63037
926368,63014
928370,62988
930373,63054
932376,63014
934376,62954
936377,63055
938380,62932
940383,63031
942383,62901
944385,62888
946387,63039
948389,62926
950389,63033
952390,63015
954390,63089
956393,63161
958397,62904
960397,63052
962400,63051
964403,62988
966405,62957
968406,63006
970407,63035
972410,63045
974410,63152
976411,63012
978413,63006
980415,63025
982416,62704
984419,63081
986422,63010
988422,63053
990425,63006
992426,62978
994426,63068
996426,62966
998426,63001
1000427,62936
1002427,63014
1004427,63041
1006428,62950
1008431,62996
1010433,63018
1012436,62987
1014439,62968
1016440,62972
1018440,63199
1020442,63001
1022443,63056
1024443,62605
1026445,62963
1028445,63021
1030447,54318
1032448,5058
1034451,3551
1036455,3478
1038455,3427
1040457,3444
1042458,3451
1044461,3441
1046463,3432
1048467,3436
1050468,3421
1052468,3403
1054468,3421
1056471,3408
1058471,3438
1060474,3430
1062477,3407
1064479,3426
1066480,3445
1068481,3437
1070484,3443
1072485,3413
1074488,3409
1076492,3416
1078496,3442
1080499,3390
1082502,3434
1084503,3449
