9,9224
463,9149
534,10850
582,11848
629,10741
673,9647
717,8818
761,10749
805,12173
849,10891
892,9889
935,8945
978,10375
1022,12101
1065,11166
1109,10083
1151,9143
1194,9975
1237,11695
1280,11415
1324,10509
1367,9460
1411,9205
1454,11114
1497,11915
1541,10699
1584,9683
1627,8817
1670,10729
1714,12172
1757,10926
1801,9902
1844,8953
1888,10231
1931,12008
1975,11072
2018,9978
2061,9057
2104,9739
2148,11597
2191,11258
2235,10171
2278,9199
2322,9238
2365,11190
2409,11480
2453,10363
2495,9560
2539,8694
2583,10486
2626,11944
2669,10758
2713,9725
2757,8843
2800,10079
2843,11856
2886,10969
2930,9961
2972,9025
3015,9616
3059,11517
3102,11250
3146,10135
3190,9189
3233,9211
3275,11130
3319,11501
3362,10535
3405,9542
3449,8682
3492,10443
3535,11962
3578,10750
3622,9726
3666,8869
3709,10032
3752,11836
3795,11043
3839,9943
3882,9006
3925,9626
3968,11463
4012,11242
4055,10179
4098,9213
4142,9181
4186,11072
4229,11529
4273,10393
4315,9598
4359,8726
4403,10427
4446,11996
4489,10765
4532,9738
4575,8845
4618,9959
4661,11788
4705,11020
4748,9976
4791,9017
4835,9466
4878,11327
4921,11335
4966,10259
5011,9310
5055,9144
5099,11050
5144,11741
5187,10503
5231,9537
5275,8700
5319,10687
5438,9895
5509,8982
5556,11248
5600,11618
5645,10498
5688,9498
5732,8865
5776,10814
5821,11910
5866,10683
5910,9672
5954,8786
5998,10445
6042,11926
6085,10940
6129,9732
6174,8863
6218,10333
6262,12130
6305,10970
6348,9933
6391,9029
6435,9947
6479,11755
6522,11232
6566,10145
6610,9193
6653,9531
6696,11071
6740,11496
6784,10355
6828,9394
6872,9134
6916,11078
6959,11767
7003,10591
7046,9701
7089,8835
7133,10654
7177,12024
7221,10783
7264,9939
7308,8869
7352,10245
7395,11976
7439,10996
7483,9933
7527,9019
7571,9787
7614,11609
7658,11246
7702,10125
7746,9181
7790,9324
7834,8893
7878,8090
7921,7402
7964,6830
8009,6305
8052,5901
8096,5488
8139,5158
8184,4885
8227,4577
8271,4412
8314,4180
8358,3988
8402,3884
8445,3792
8489,3622
8533,3541
8577,3423
8620,3359
8665,3296
8708,3291
8753,3223
8797,3172
8841,3129
8885,3082
8929,3083
8973,3050
9016,3022
9060,3010
9104,3026
9147,2964
9191,2964
9235,2960
9278,2918
9321,2946
9365,2928
9408,2909
9451,2913
9495,2883
9540,2899
9583,2866
9627,2882
9671,2898
9714,2910
9758,2882
9802,2890
9845,2867
9889,2879
9933,2880
9975,2886
10019,2859
10063,2869
10107,2928
10151,2872
10196,2870
10240,2865
10283,2841
10327,2900
10370,2874
10414,2890
10456,2871
10501,2834
10544,2868
10588,2820
10632,2883
10676,2857
10719,2859
10763,2866
10807,4190
10850,4534
10893,4333
10937,4150
10980,4619
11024,7413
11068,9484
11111,8616
11155,7836
11199,7223
11242,9547
11286,11599
11329,10786
11374,9710
11416,8779
11461,10365
11505,12258
11548,11890
11592,10719
11635,9708
11680,10509
11723,12358
11767,12574
11811,11295
11854,10163
11898,10307
11941,12145
11985,13036
12029,11677
12073,10515
12116,9974
12160,11830
12203,13308
12247,11919
12291,10786
12334,9724
12378,11449
12421,13107
12465,12169
12510,10933
12554,9874
12597,11055
12641,12747
12685,12404
12728,11136
12771,10091
12815,10667
12858,12381
12902,12667
12946,11379
12990,10295
13034,10237
13078,12014
13122,12947
13167,11631
13210,10490
13254,9821
13298,11691
13342,13259
13386,11871
13429,10715
13472,9694
13517,11278
13560,12929
13603,12139
13646,10914
13689,9891
13732,10919
13775,12602
13820,12428
13862,11153
13906,10092
13948,10474
13993,12194
14037,13169
14081,11795
14124,10635
14167,10329
14212,12128
14256,13674
14300,12286
14343,11054
14387,10099
14430,11919
14474,13493
14517,12634
14561,11312
14604,10267
14647,11592
14691,13197
14734,12975
14778,11661
14821,10492
14866,11282
14909,12885
14952,13303
14996,11922
15040,10741
15084,10876
15127,12564
15171,13640
15214,12423
15258,11202
15301,10199
15381,13286
15450,12076
15497,10900
15541,10780
15585,12487
15630,13538
15673,12122
15717,10938
15760,10399
15803,12126
15847,13696
15891,12662
15935,11343
15978,10275
16022,11782
16065,13347
16109,12895
16152,11600
16195,10454
16239,11399
16283,13007
16326,13215
16370,11846
16413,10695
16457,11032
16501,12698
16545,13520
16588,12108
16633,10888
16676,10627
16721,12230
16764,13780
16808,12372
16927,11642
16976,13503
17022,12550
17066,11292
17111,10213
17155,11519
17198,13132
17243,12762
17286,11505
17331,10355
17375,11072
17419,12750
17463,13042
17506,11721
17551,10561
17594,10693
17639,12678
17683,13104
17726,11753
17770,10673
17813,10615
17857,12115
17900,13656
17944,12233
17987,11038
18031,9989
18075,11759
18119,13348
18163,12274
18207,11082
18250,10181
18295,11645
18339,13245
18383,12542
18427,11293
18471,10147
18514,11283
18558,12900
18602,12846
18646,11545
18690,10437
18733,10914
18777,12599
18821,13173
18864,11812
18909,10630
18952,10579
18996,12288
19040,13481
19083,12073
19128,10836
19172,10109
19216,11924
19260,13484
19304,12296
19348,11075
19392,10001
19436,11555
19480,13132
19524,12332
19569,11110
19612,10032
19656,11463
19700,13103
