10,32260
2012,32067
4014,31971
6014,31473
8014,29906
10016,29757
12020,28856
14022,27600
16022,26607
18024,25960
20060,25007
22064,23747
24064,23999
26066,23534
28067,23311
30070,23128
32071,22368
34071,22852
36109,22270
38109,22826
40110,21976
42111,21963
44112,22067
46116,22411
48119,23197
50121,22902
52122,22740
54123,22795
56124,22305
58127,23133
60128,22952
62131,22999
64132,23163
66133,22607
68136,22883
70139,22812
72139,23028
74142,23197
76145,22364
78146,22771
80147,21797
82148,21693
84150,21695
86150,21224
88151,21770
90264,21758
92268,21620
94268,21461
96269,21791
98271,21343
100273,21104
102276,20881
104276,20699
106279,21318
108279,20885
110279,20641
112281,20815
114281,20611
116282,21993
118284,23101
120287,23903
122288,25956
124288,24975
126289,25274
128292,22887
130295,23090
132298,22835
134298,20584
136301,20166
138305,19383
140307,19169
142309,18792
144313,18594
146315,19204
148318,18808
150321,19069
152323,19085
154323,18839
156324,19239
158326,18850
160326,19095
162329,19106
164333,18750
166337,19240
168340,18905
170340,19120
172341,19752
174341,19592
176345,20659
178347,17323
180350,16551
182350,10562
184350,16347
186354,21847
188356,42134
190356,62924
192359,62982
194361,63052
196362,49323
198366,36015
200366,7503
202369,4757
204373,6360
206374,12836
208377,17560
210378,18921
212382,19073
214384,18857
216388,19137
218389,18170
220389,18754
222393,18744
224396,18466
226400,19121
228404,18909
230408,19892
232408,19834
234411,19412
236413,19226
238413,20060
240413,20481
242413,20281
244417,20143
246420,20761
248422,20612
250425,21921
252426,22108
254426,22272
256428,23103
258430,22869
260431,23029
262434,24054
264435,23710
266438,24373
268438,24863
270441,25369
272445,26050
274448,26482
276450,27500
278452,27797
280453,28675
282456,29060
284459,28796
286468,31040
288471,30868
290472,31800
292472,32723
294473,32343
296473,33615
298475,33319
300475,34022
302477,34299
304478,32873
306482,32995
308485,31305
310485,31287
312488,30344
314488,28613
316490,28094
318492,26888
320494,26476
322497,25046
324498,24674
326501,24991
328505,23843
330506,24186
332508,23768
334512,23579
336514,23971
338518,23385
340519,23279
342521,23033
344521,22840
346523,24194
348526,23746
350529,24270
352530,23859
354534,23576
356537,23972
358539,23659
360540,24258
362544,24090
364544,23881
366547,24138
368549,23383
370552,24244
372555,24078
374555,23986
376558,23960
378560,23122
380561,23129
382565,22680
384568,22671
386571,23191
388573,22651
390577,23207
392579,23032
394579,22878
396582,23225
398583,22682
400583,22251
402585,21951
404587,21800
406590,22462
408592,21717
410594,21766
412596,21948
414600,21987
416603,23219
418604,24468
420605,25827
422605,27361
424608,26486
426610,26234
428613,24148
430613,24613
432616,23667
434620,21768
436620,21165
438621,20337
440623,20300
442623,19865
444626,19679
446629,20297
448631,19970
450631,20203
452631,20297
454634,19831
456635,20306
458635,20022
460635,20170
462635,20273
464636,19778
466640,20310
468643,20068
470643,20125
472644,20946
474647,20782
476647,21760
478650,18321
480653,14953
482655,10890
484656,18096
486660,30199
488663,45128
490663,62894
492663,62950
494664,63269
496666,49269
498666,31205
500666,7654
502666,4693
504670,8069
506673,13574
508673,19015
510673,19968
512673,20229
514675,19823
516675,20023
518675,19396
520678,19715
522680,19954
524683,19447
526683,20251
528684,20299
530685,20787
532688,20976
534688,20204
536691,20333
538692,21407
540692,21305
542693,21413
544693,21177
546697,21965
548701,21894
550702,22792
552703,23558
554704,23458
556705,24202
558708,24236
560710,24238
562713,25696
564713,25190
566713,25746
568714,26567
570716,26728
572716,27589
574754,27999
576757,29317
578759,29551
580761,30655
582764,30855
584764,30554
586764,32927
588767,33036
590770,33908
592773,34883
594773,34690
596776,35597
598778,35509
600781,36372
602784,36384
604787,34703
606789,34918
608790,33417
610792,33169
612796,31548
614799,30542
616800,29815
618802,28132
620802,28003
622804,26306
624807,26215
626807,26629
628810,25212
630812,25620
632816,25070
634820,25170
636823,25329
638825,24798
640828,24748
642828,24307
644829,24467
646863,25367
648866,25473
650868,25701
652869,24813
654870,25384
656871,25169
658874,25385
660878,25736
662881,25157
664882,25801
666886,25290
668888,25150
670888,25724
672890,25193
674893,25813
676894,25136
678894,24681
680894,24669
682895,23361
684896,24155
686899,24210
688899,24009
690912,24267
692912,23736
694913,24337
696916,24050
698919,24094
700920,18923
702921,18019
704921,18478
706923,18652
708923,18480
710924,18510
712926,18008
714927,19011
716928,19428
718928,20839
720928,22057
722931,22324
724934,22469
726935,21391
728938,20306
730941,20667
732941,19051
734941,18510
736944,17650
738945,17075
740946,17038
742946,16224
744948,16855
746950,16887
748952,16701
750955,17017
752958,16703
754958,16975
756961,16927
758962,16693
760965,17036
762967,16706
764971,16950
766972,16952
768975,16609
770975,17031
772977,17451
774979,18046
776979,18449
778979,15039
780982,11670
782985,9215
784989,15525
786991,28457
788993,36757
790993,63006
792996,62995
794996,62906
796999,39849
799000,19653
801003,6442
803006,4033
805009,8561
807012,11370
809014,16042
811017,16890
813020,16723
815022,16956
817026,16553
819028,15984
821029,16659
823031,16428
825031,16603
827032,16906
829036,17032
831040,17752
833043,17423
835043,17230
837043,16971
839045,17961
841045,18271
843049,17841
845052,18391
847055,18416
849055,18089
851059,19488
853062,19490
855062,19843
857066,20277
859069,20039
861070,20707
863072,21066
865076,21271
867078,21331
869081,21891
871085,22683
873087,22496
875090,23727
877092,24560
879094,24404
881098,25742
883099,25336
885103,25670
887106,27046
889109,27357
891112,28287
893114,28478
895115,29123
897115,29293
899117,29440
901117,30151
903118,29875
905121,29286
907124,28531
909125,27690
911127,27327
913130,25685
915131,25688
917133,24472
919134,23194
921136,23197
923138,21706
925140,22103
927143,21935
929143,21064
931147,21395
933149,20922
935152,21380
937153,21208
939155,20947
941155,20713
943157,20264
945158,20632
947159,21262
949161,20988
951164,21397
953167,20944
955167,21355
957171,21214
959173,21060
961175,21409
963179,20905
965181,21519
967184,21226
969186,21134
971188,21411
973191,20912
975191,21341
977191,21254
979193,20516
981196,20681
